event_id,competition,season,home_team,away_team,kickoff,market,selection,odds,quote_timestamp,timestamp_timezone,available_at,source,source_dataset,bookmaker,temporal_basis,license,match_confidence,strict_status
btb-kaggle|13156923|t-1h,Denmark: Superliga,2016,Hobro,Midtjylland,2016-05-11T18:00:00.000Z,1X2,AWAY,1.36,2016-05-11T17:00:00.000Z,UTC,2016-05-11T17:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156923|t-1h,Denmark: Superliga,2016,Hobro,Midtjylland,2016-05-11T18:00:00.000Z,1X2,DRAW,4.5,2016-05-11T17:00:00.000Z,UTC,2016-05-11T17:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156923|t-1h,Denmark: Superliga,2016,Hobro,Midtjylland,2016-05-11T18:00:00.000Z,1X2,HOME,9,2016-05-11T17:00:00.000Z,UTC,2016-05-11T17:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156931|t-1h,Austria: Tipico Bundesliga,2016,Ried,Austria Vienna,2016-05-11T18:30:00.000Z,1X2,AWAY,2.05,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156931|t-1h,Austria: Tipico Bundesliga,2016,Ried,Austria Vienna,2016-05-11T18:30:00.000Z,1X2,DRAW,3.5,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156931|t-1h,Austria: Tipico Bundesliga,2016,Ried,Austria Vienna,2016-05-11T18:30:00.000Z,1X2,HOME,3.4,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156934|t-1h,France: Ligue 1,2016,Bordeaux,Paris SG,2016-05-11T18:30:00.000Z,1X2,AWAY,1.45,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156934|t-1h,France: Ligue 1,2016,Bordeaux,Paris SG,2016-05-11T18:30:00.000Z,1X2,DRAW,4.33,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156934|t-1h,France: Ligue 1,2016,Bordeaux,Paris SG,2016-05-11T18:30:00.000Z,1X2,HOME,5,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156940|t-1h,Scotland: Premiership,2016,St Johnstone,Celtic,2016-05-11T18:30:00.000Z,1X2,AWAY,1.53,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156940|t-1h,Scotland: Premiership,2016,St Johnstone,Celtic,2016-05-11T18:30:00.000Z,1X2,DRAW,4.67,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156940|t-1h,Scotland: Premiership,2016,St Johnstone,Celtic,2016-05-11T18:30:00.000Z,1X2,HOME,6.36,2016-05-11T17:30:00.000Z,UTC,2016-05-11T17:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156944|t-1h,England: Premier League,2016,Norwich,Watford,2016-05-11T18:45:00.000Z,1X2,AWAY,4.5,2016-05-11T17:45:00.000Z,UTC,2016-05-11T17:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156944|t-1h,England: Premier League,2016,Norwich,Watford,2016-05-11T18:45:00.000Z,1X2,DRAW,3.9,2016-05-11T17:45:00.000Z,UTC,2016-05-11T17:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156944|t-1h,England: Premier League,2016,Norwich,Watford,2016-05-11T18:45:00.000Z,1X2,HOME,1.83,2016-05-11T17:45:00.000Z,UTC,2016-05-11T17:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156948|t-1h,Scotland: Premiership,2016,Ross County,Motherwell,2016-05-11T18:45:00.000Z,1X2,AWAY,3.66,2016-05-11T17:45:00.000Z,UTC,2016-05-11T17:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156948|t-1h,Scotland: Premiership,2016,Ross County,Motherwell,2016-05-11T18:45:00.000Z,1X2,DRAW,3.66,2016-05-11T17:45:00.000Z,UTC,2016-05-11T17:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156948|t-1h,Scotland: Premiership,2016,Ross County,Motherwell,2016-05-11T18:45:00.000Z,1X2,HOME,2.09,2016-05-11T17:45:00.000Z,UTC,2016-05-11T17:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156996|t-1h,Brazil: Copa do Brasil,2016,CRB,Vasco,2016-05-12T00:45:00.000Z,1X2,AWAY,1.75,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156996|t-1h,Brazil: Copa do Brasil,2016,CRB,Vasco,2016-05-12T00:45:00.000Z,1X2,DRAW,3.5,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156996|t-1h,Brazil: Copa do Brasil,2016,CRB,Vasco,2016-05-12T00:45:00.000Z,1X2,HOME,4.5,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156997|t-1h,Brazil: Copa do Brasil,2016,Portuguesa,Vitoria,2016-05-12T00:45:00.000Z,1X2,AWAY,1.53,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156997|t-1h,Brazil: Copa do Brasil,2016,Portuguesa,Vitoria,2016-05-12T00:45:00.000Z,1X2,DRAW,4.2,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156997|t-1h,Brazil: Copa do Brasil,2016,Portuguesa,Vitoria,2016-05-12T00:45:00.000Z,1X2,HOME,5.75,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156998|t-1h,Brazil: Copa do Brasil,2016,Vitoria da Conquista,Santa Cruz,2016-05-12T00:45:00.000Z,1X2,AWAY,3.2,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156998|t-1h,Brazil: Copa do Brasil,2016,Vitoria da Conquista,Santa Cruz,2016-05-12T00:45:00.000Z,1X2,DRAW,3.2,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13156998|t-1h,Brazil: Copa do Brasil,2016,Vitoria da Conquista,Santa Cruz,2016-05-12T00:45:00.000Z,1X2,HOME,2.3,2016-05-11T23:45:00.000Z,UTC,2016-05-11T23:45:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13157006|t-1h,Guatemala: Liga Nacional,2016,Marquense,Comunicaciones,2016-05-12T02:00:00.000Z,1X2,AWAY,2.8,2016-05-12T01:00:00.000Z,UTC,2016-05-12T01:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13157006|t-1h,Guatemala: Liga Nacional,2016,Marquense,Comunicaciones,2016-05-12T02:00:00.000Z,1X2,DRAW,3.25,2016-05-12T01:00:00.000Z,UTC,2016-05-12T01:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13157006|t-1h,Guatemala: Liga Nacional,2016,Marquense,Comunicaciones,2016-05-12T02:00:00.000Z,1X2,HOME,2.3,2016-05-12T01:00:00.000Z,UTC,2016-05-12T01:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1315822|t-1h,Argentina: Primera B Metropolitana,2015,Barracas Central,Deportivo Moron,2015-11-18T20:00:00.000Z,1X2,AWAY,4.75,2015-11-18T19:00:00.000Z,UTC,2015-11-18T19:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1315822|t-1h,Argentina: Primera B Metropolitana,2015,Barracas Central,Deportivo Moron,2015-11-18T20:00:00.000Z,1X2,DRAW,3.1,2015-11-18T19:00:00.000Z,UTC,2015-11-18T19:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1315822|t-1h,Argentina: Primera B Metropolitana,2015,Barracas Central,Deportivo Moron,2015-11-18T20:00:00.000Z,1X2,HOME,1.8,2015-11-18T19:00:00.000Z,UTC,2015-11-18T19:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1315826|t-1h,Argentina: Primera B Metropolitana,2015,CA Estudiantes,Platense,2015-11-18T20:05:00.000Z,1X2,AWAY,5.5,2015-11-18T19:05:00.000Z,UTC,2015-11-18T19:05:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1315826|t-1h,Argentina: Primera B Metropolitana,2015,CA Estudiantes,Platense,2015-11-18T20:05:00.000Z,1X2,DRAW,2.9,2015-11-18T19:05:00.000Z,UTC,2015-11-18T19:05:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1315826|t-1h,Argentina: Primera B Metropolitana,2015,CA Estudiantes,Platense,2015-11-18T20:05:00.000Z,1X2,HOME,1.75,2015-11-18T19:05:00.000Z,UTC,2015-11-18T19:05:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322277|t-1h,Denmark: Bet25 Liga,2015,Lyngby,Vejle,2015-11-19T19:30:00.000Z,1X2,AWAY,4.19,2015-11-19T18:30:00.000Z,UTC,2015-11-19T18:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322277|t-1h,Denmark: Bet25 Liga,2015,Lyngby,Vejle,2015-11-19T19:30:00.000Z,1X2,DRAW,3.99,2015-11-19T18:30:00.000Z,UTC,2015-11-19T18:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322277|t-1h,Denmark: Bet25 Liga,2015,Lyngby,Vejle,2015-11-19T19:30:00.000Z,1X2,HOME,1.85,2015-11-19T18:30:00.000Z,UTC,2015-11-19T18:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322284|t-1h,Argentina: Primera Division,2015,Tigre,Colon Santa FE,2015-11-19T22:00:00.000Z,1X2,AWAY,4.43,2015-11-19T21:00:00.000Z,UTC,2015-11-19T21:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322284|t-1h,Argentina: Primera Division,2015,Tigre,Colon Santa FE,2015-11-19T22:00:00.000Z,1X2,DRAW,3.19,2015-11-19T21:00:00.000Z,UTC,2015-11-19T21:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322284|t-1h,Argentina: Primera Division,2015,Tigre,Colon Santa FE,2015-11-19T22:00:00.000Z,1X2,HOME,2.06,2015-11-19T21:00:00.000Z,UTC,2015-11-19T21:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322285|t-1h,Argentina: Primera B Nacional,2015,Instituto,Patronato,2015-11-19T22:00:00.000Z,1X2,AWAY,3.33,2015-11-19T21:00:00.000Z,UTC,2015-11-19T21:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322285|t-1h,Argentina: Primera B Nacional,2015,Instituto,Patronato,2015-11-19T22:00:00.000Z,1X2,DRAW,2.82,2015-11-19T21:00:00.000Z,UTC,2015-11-19T21:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1322285|t-1h,Argentina: Primera B Nacional,2015,Instituto,Patronato,2015-11-19T22:00:00.000Z,1X2,HOME,2.6,2015-11-19T21:00:00.000Z,UTC,2015-11-19T21:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13237576|t-1h,El Salvador: Primera Division,2016,Pasaquina,Santa Tecla,2016-05-11T20:30:00.000Z,1X2,AWAY,3.3,2016-05-11T19:30:00.000Z,UTC,2016-05-11T19:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13237576|t-1h,El Salvador: Primera Division,2016,Pasaquina,Santa Tecla,2016-05-11T20:30:00.000Z,1X2,DRAW,3,2016-05-11T19:30:00.000Z,UTC,2016-05-11T19:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|13237576|t-1h,El Salvador: Primera Division,2016,Pasaquina,Santa Tecla,2016-05-11T20:30:00.000Z,1X2,HOME,2.1,2016-05-11T19:30:00.000Z,UTC,2016-05-11T19:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326560|t-1h,Australia: A-League,2015,Brisbane Roar,Melbourne City,2015-11-20T09:00:00.000Z,1X2,AWAY,3.75,2015-11-20T08:00:00.000Z,UTC,2015-11-20T08:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326560|t-1h,Australia: A-League,2015,Brisbane Roar,Melbourne City,2015-11-20T09:00:00.000Z,1X2,DRAW,3.84,2015-11-20T08:00:00.000Z,UTC,2015-11-20T08:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326560|t-1h,Australia: A-League,2015,Brisbane Roar,Melbourne City,2015-11-20T09:00:00.000Z,1X2,HOME,2.01,2015-11-20T08:00:00.000Z,UTC,2015-11-20T08:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326601|t-1h,Qatar: Premier League,2015,Umm-Salal,Al Ahli Doha,2015-11-20T13:00:00.000Z,1X2,AWAY,2.85,2015-11-20T12:00:00.000Z,UTC,2015-11-20T12:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326601|t-1h,Qatar: Premier League,2015,Umm-Salal,Al Ahli Doha,2015-11-20T13:00:00.000Z,1X2,DRAW,3.55,2015-11-20T12:00:00.000Z,UTC,2015-11-20T12:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326601|t-1h,Qatar: Premier League,2015,Umm-Salal,Al Ahli Doha,2015-11-20T13:00:00.000Z,1X2,HOME,2.48,2015-11-20T12:00:00.000Z,UTC,2015-11-20T12:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Pinnacle,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326607|t-1h,Tunisia: Ligue Professionnelle 1,2015,Stade Gabesien,Kasserine,2015-11-20T13:00:00.000Z,1X2,AWAY,4.04,2015-11-20T12:00:00.000Z,UTC,2015-11-20T12:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet-at-home,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326607|t-1h,Tunisia: Ligue Professionnelle 1,2015,Stade Gabesien,Kasserine,2015-11-20T13:00:00.000Z,1X2,DRAW,2.96,2015-11-20T12:00:00.000Z,UTC,2015-11-20T12:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet-at-home,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326607|t-1h,Tunisia: Ligue Professionnelle 1,2015,Stade Gabesien,Kasserine,2015-11-20T13:00:00.000Z,1X2,HOME,1.77,2015-11-20T12:00:00.000Z,UTC,2015-11-20T12:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet-at-home,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326612|t-1h,Algeria: Division 1,2015,ASM Oran,USM Alger,2015-11-20T14:00:00.000Z,1X2,AWAY,2.6,2015-11-20T13:00:00.000Z,UTC,2015-11-20T13:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Unibet,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326612|t-1h,Algeria: Division 1,2015,ASM Oran,USM Alger,2015-11-20T14:00:00.000Z,1X2,DRAW,3.1,2015-11-20T13:00:00.000Z,UTC,2015-11-20T13:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Unibet,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326612|t-1h,Algeria: Division 1,2015,ASM Oran,USM Alger,2015-11-20T14:00:00.000Z,1X2,HOME,2.45,2015-11-20T13:00:00.000Z,UTC,2015-11-20T13:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Unibet,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326615|t-1h,Kuwait: Premier League,2015,Al Sahel,Al Kuwait,2015-11-20T14:30:00.000Z,1X2,AWAY,1.03,2015-11-20T13:30:00.000Z,UTC,2015-11-20T13:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Interwetten,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326615|t-1h,Kuwait: Premier League,2015,Al Sahel,Al Kuwait,2015-11-20T14:30:00.000Z,1X2,DRAW,11.25,2015-11-20T13:30:00.000Z,UTC,2015-11-20T13:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Interwetten,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326615|t-1h,Kuwait: Premier League,2015,Al Sahel,Al Kuwait,2015-11-20T14:30:00.000Z,1X2,HOME,20,2015-11-20T13:30:00.000Z,UTC,2015-11-20T13:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,Interwetten,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326616|t-1h,Kuwait: Premier League,2015,Khaitan,Yarmouk,2015-11-20T14:30:00.000Z,1X2,AWAY,2.38,2015-11-20T13:30:00.000Z,UTC,2015-11-20T13:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326616|t-1h,Kuwait: Premier League,2015,Khaitan,Yarmouk,2015-11-20T14:30:00.000Z,1X2,DRAW,3.75,2015-11-20T13:30:00.000Z,UTC,2015-11-20T13:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326616|t-1h,Kuwait: Premier League,2015,Khaitan,Yarmouk,2015-11-20T14:30:00.000Z,1X2,HOME,2.38,2015-11-20T13:30:00.000Z,UTC,2015-11-20T13:30:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326625|t-1h,Algeria: Division 1,2015,Hussein Dey,ES Setif,2015-11-20T16:00:00.000Z,1X2,AWAY,2.7,2015-11-20T15:00:00.000Z,UTC,2015-11-20T15:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
btb-kaggle|1326625|t-1h,Algeria: Division 1,2015,Hussein Dey,ES Setif,2015-11-20T16:00:00.000Z,1X2,DRAW,2.9,2015-11-20T15:00:00.000Z,UTC,2015-11-20T15:00:00.000Z,kaggle-austro-beat-the-bookie,DATASET_031_BASE,bet365,EXACT_RELATIVE,GPL-3.0-upstream+kaggle-redistribution; dump-not-in-git,MATCH_EXACT,STRICT
